Survived,Pclass,Age,SibSp,Parch,Fare,Embarked,female,male
1,3,62.0,2,1,32.01,3,1,0
1,3,23.0,0,0,4.42,2,1,0
1,3,66.0,0,0,32.48,1,1,0
1,2,27.0,0,0,10.48,3,1,0
1,1,39.0,0,0,31.43,3,0,1
1,1,31.0,0,0,12.27,2,1,0
1,3,23.0,2,0,9.26,2,1,0
1,3,49.0,0,0,13.68,3,1,0
1,1,44.0,1,0,63.58,3,0,1
1,1,64.0,0,0,63.58,2,1,0
1,2,51.0,1,0,30.43,2,1,0
1,2,52.0,0,0,14.28,2,1,0
1,3,63.0,0,0,7.94,2,1,0
1,3,49.0,0,0,13.96,3,1,0
1,1,51.0,1,0,63.58,3,1,0
1,2,8.0,0,0,10.94,3,1,0
1,2,14.0,0,0,24.4,3,1,0
1,3,2.0,1,2,10.94,3,1,0
1,3,69.0,0,2,8.59,3,1,0
1,3,22.5,0,0,21.99,3,1,0
1,2,19.0,1,1,31.87,3,1,0
1,1,50.0,1,0,25.89,2,0,1
1,1,49.0,3,0,27.78,2,1,0
1,3,26.0,0,0,11.05,3,1,0
1,1,23.0,0,2,107.43,3,0,1
1,1,38.0,0,0,36.79,2,1,0
1,3,71.0,0,0,4.34,3,1,0
1,2,48.0,0,0,22.9,3,0,1
1,3,16.0,0,0,9.44,3,0,1
1,3,18.0,0,0,11.56,3,1,0
1,1,63.0,0,1,70.3,2,0,1
1,3,64.0,0,0,11.1,2,0,1
1,1,34.0,0,0,27.7,3,1,0
1,1,44.0,4,1,101.67,3,0,1
1,1,41.0,1,1,78.94,2,0,1
1,1,67.0,0,0,67.4,1,1,0
1,1,25.0,4,0,11.6,3,0,1
1,2,32.0,0,0,11.14,3,1,0
1,2,54.0,1,2,36.64,2,1,0
1,2,7.0,2,2,22.17,3,0,1
1,1,26.0,1,2,83.53,3,1,0
1,1,27.0,2,0,9.65,1,1,0
1,2,42.0,0,0,27.68,2,1,0
1,2,58.0,0,0,19.27,3,1,0
1,1,47.0,0,2,70.81,2,1,0
1,3,57.0,0,0,9.61,3,1,0
1,1,59.0,0,0,83.17,2,1,0
1,3,48.0,0,0,8.3,2,0,1
1,3,57.0,0,1,12.82,3,1,0
1,2,26.0,1,0,24.61,3,1,0
1,3,3.0,1,2,28.2,3,0,1
1,2,49.0,0,0,28.41,3,1,0
1,1,29.0,1,0,31.64,3,1,0
1,2,4.0,1,1,29.72,3,1,0
1,1,56.0,0,0,93.51,2,1,0
1,3,33.0,0,0,24.39,3,0,1
1,1,43.0,1,0,63.58,1,1,0
1,3,10.0,0,0,7.54,2,1,0
1,1,61.0,0,0,63.58,2,1,0
1,2,68.0,1,0,32.0,3,1,0
1,1,55.0,0,0,83.88,2,1,0
1,2,20.0,0,0,27.19,3,1,0
1,3,50.0,0,0,30.64,1,1,0
1,2,29.0,0,0,27.32,2,1,0
1,3,51.0,0,1,10.69,2,1,0
1,2,37.0,1,1,37.63,2,0,1
1,1,61.0,0,0,100.85,2,1,0
1,2,28.0,0,1,28.22,2,1,0
1,3,53.0,1,0,10.56,3,1,0
1,2,38.0,0,0,12.26,2,0,1
1,1,4.0,1,1,63.58,2,1,0
1,3,65.0,0,1,8.52,3,1,0
1,1,30.0,0,0,63.58,2,0,1
1,3,20.0,3,0,11.29,3,0,1
1,2,62.0,0,0,10.57,3,0,1
1,1,65.0,0,0,25.21,3,1,0
1,2,24.0,0,0,9.84,3,1,0
1,3,22.0,0,0,8.8,1,1,0
1,3,4.0,1,2,28.28,2,1,0
1,2,62.0,0,0,8.19,3,1,0
1,1,37.0,1,0,76.3,1,1,0
1,3,75.0,0,0,32.9,2,1,0
1,2,58.0,0,0,9.57,2,1,0
1,3,26.0,1,0,28.74,3,1,0
1,1,70.0,0,0,27.98,3,1,0
1,2,59.0,0,0,11.31,3,1,0
1,1,59.0,0,0,33.71,2,1,0
1,1,21.0,0,0,34.59,3,1,0
1,2,34.0,0,0,24.06,2,1,0
1,1,52.0,0,0,66.12,2,1,0
1,3,26.0,0,0,9.69,2,1,0
1,1,53.0,0,0,23.66,3,0,1
1,3,9.0,1,1,10.94,3,0,1
1,2,48.0,0,0,22.65,2,1,0
1,2,50.0,0,0,10.21,3,0,1
1,1,43.0,1,2,60.12,3,1,0
1,1,35.0,1,0,36.44,2,0,1
1,2,19.0,1,0,28.26,3,0,1
1,1,36.0,1,0,70.71,3,1,0
1,2,27.0,0,0,5.63,3,1,0
1,1,47.0,0,0,63.58,3,1,0
1,2,35.0,0,0,9.71,1,1,0
1,1,38.0,1,0,9.14,1,1,0
1,1,51.0,1,0,63.58,2,1,0
1,2,66.0,1,2,22.65,3,1,0
1,1,52.0,1,0,23.23,1,1,0
1,3,56.0,0,1,25.92,3,1,0
1,2,38.0,0,0,8.6,2,1,0
1,1,29.0,0,0,9.04,3,0,1
1,2,28.0,0,0,9.9,3,1,0
1,2,10.0,0,1,32.49,3,1,0
1,2,40.0,0,0,11.3,3,1,0
1,1,46.0,0,0,63.58,2,1,0
1,1,54.0,0,2,63.58,2,1,0
1,2,38.0,0,0,34.13,3,1,0
1,2,50.0,1,0,24.27,2,1,0
1,3,59.0,0,0,10.52,3,1,0
1,2,40.0,0,0,27.05,3,0,1
1,2,35.0,0,0,11.98,3,1,0
1,2,63.0,0,1,13.51,3,1,0
1,1,48.0,0,0,63.58,2,1,0
1,2,42.0,0,1,30.58,3,1,0
1,3,15.0,0,0,11.55,3,1,0
1,2,34.0,0,1,8.45,3,1,0
1,1,51.0,0,0,28.97,2,0,1
1,1,50.0,0,0,7.83,2,1,0
1,1,53.0,2,0,63.58,3,1,0
1,1,37.0,1,2,78.34,3,0,1
1,3,45.0,0,0,11.12,3,1,0
1,2,66.0,0,0,24.88,3,1,0
1,2,26.0,0,0,10.42,1,1,0
1,2,31.0,0,0,13.24,2,1,0
1,1,52.0,0,0,63.58,2,0,1
1,2,62.0,0,0,22.65,2,0,1
1,3,2.0,1,2,27.2,2,0,1
1,2,37.0,0,0,22.97,3,0,1
1,1,50.0,0,2,28.52,2,1,0
1,1,51.0,0,0,82.24,2,1,0
1,2,51.0,0,0,30.14,2,1,0
1,3,67.0,0,0,31.95,3,1,0
1,2,44.0,0,0,16.46,2,1,0
1,1,49.0,0,2,109.3,3,0,1
1,3,1.0,1,2,22.97,3,1,0
1,3,30.0,0,0,9.6,3,1,0
1,1,59.0,0,0,9.73,2,1,0
1,2,38.0,0,0,21.66,3,0,1
1,1,36.0,0,0,63.58,2,1,0
1,2,58.0,0,0,25.18,3,1,0
1,1,41.0,1,1,64.82,2,1,0
1,2,1.0,1,2,30.34,3,1,0
1,3,27.0,0,0,16.77,1,1,0
1,2,40.0,0,0,14.87,2,1,0
1,1,54.0,0,0,31.61,2,1,0
1,1,37.0,0,0,31.58,2,0,1
1,1,60.0,0,1,10.7,2,1,0
1,1,19.0,1,0,67.94,2,0,1
1,2,45.0,0,0,26.17,2,1,0
1,2,52.0,0,0,25.5,2,1,0
1,1,62.0,0,0,63.58,1,1,0
1,2,2.0,0,1,33.68,3,0,1
1,1,61.0,1,0,82.62,2,1,0
1,1,58.0,1,0,63.58,2,1,0
1,1,43.0,0,0,63.58,2,1,0
1,1,4.0,1,2,80.14,3,0,1
1,1,18.0,0,0,13.72,2,1,0
1,3,36.0,0,0,24.5,3,0,1
1,2,38.0,0,0,32.0,2,1,0
1,2,57.0,0,0,12.66,3,1,0
1,3,26.0,0,0,8.72,3,1,0
1,1,41.0,0,0,92.07,2,1,0
1,3,39.0,0,0,4.38,3,0,1
1,3,58.0,1,0,31.14,3,1,0
1,1,42.0,0,0,77.11,2,0,1
1,2,75.0,0,0,26.09,2,1,0
1,1,48.0,0,0,63.58,2,0,1
1,3,47.0,0,2,24.34,3,1,0
1,1,44.0,0,0,78.08,3,0,1
1,1,34.0,1,0,69.95,3,1,0
1,1,63.0,0,0,63.58,2,1,0
1,1,59.0,0,0,63.58,2,1,0
1,3,19.0,0,0,14.47,3,1,0
1,2,23.0,0,0,7.74,3,0,1
1,3,64.0,0,0,8.65,2,1,0
1,1,71.0,0,0,63.58,1,1,0
1,2,38.0,0,0,8.92,2,1,0
1,3,25.0,1,1,25.0,3,0,1
1,3,31.0,0,0,12.69,2,1,0
1,2,5.0,1,2,34.59,3,1,0
1,2,29.0,0,0,12.61,2,1,0
1,1,40.0,0,0,63.58,2,1,0
1,2,12.0,0,1,12.63,2,1,0
1,2,41.0,0,0,29.25,3,0,1
1,2,69.0,0,1,26.13,2,0,1
1,2,27.0,0,0,8.52,3,0,1
1,1,52.0,1,0,63.58,3,1,0
1,1,70.0,0,0,27.12,3,1,0
1,3,2.0,1,2,34.89,3,0,1
1,1,63.0,0,0,82.6,1,1,0
1,3,9.0,3,0,10.92,3,1,0
1,3,57.0,0,0,11.18,3,1,0
1,3,63.0,0,0,21.3,3,1,0
1,3,28.0,0,0,13.3,1,1,0
1,1,50.0,1,2,28.04,3,0,1
1,1,51.0,2,0,36.34,3,1,0
1,1,33.0,0,0,31.87,2,0,1
1,3,9.0,1,1,30.33,3,0,1
1,2,67.0,0,0,14.12,2,1,0
1,2,39.0,0,0,24.71,3,0,1
1,2,75.0,0,0,29.14,3,1,0
1,1,33.0,0,0,113.8,3,0,1
1,1,47.0,1,0,31.78,2,1,0
1,2,36.0,0,0,25.4,3,1,0
1,2,27.0,0,0,30.47,3,1,0
1,3,66.0,0,0,31.2,3,1,0
1,1,57.0,3,0,63.58,3,0,1
1,3,30.0,1,2,32.12,3,1,0
1,1,68.0,0,0,31.47,2,1,0
1,2,5.0,1,1,23.24,2,1,0
1,2,62.0,0,0,28.1,3,1,0
1,2,33.0,0,1,8.63,3,1,0
1,1,57.0,2,0,32.18,2,1,0
1,2,50.0,0,1,15.01,2,1,0
1,1,43.0,0,0,29.5,2,1,0
1,1,47.0,1,0,9.06,1,1,0
1,1,53.0,0,3,32.57,2,1,0
1,1,53.0,1,0,24.0,1,1,0
1,1,47.0,0,0,63.58,3,1,0
1,1,29.0,1,0,33.75,2,0,1
1,1,56.0,0,0,15.8,3,0,1
1,1,58.0,0,2,24.02,3,0,1
1,1,60.0,0,0,31.15,2,1,0
1,2,74.0,0,0,28.77,2,1,0
1,2,57.0,0,0,28.33,3,0,1
1,2,27.0,0,0,14.74,3,1,0
1,1,38.0,0,0,8.18,1,1,0
1,1,50.0,0,0,63.58,2,0,1
1,2,58.0,0,0,19.7,3,1,0
1,1,41.0,0,0,63.58,2,1,0
1,3,26.0,0,0,27.95,3,0,1
1,1,36.0,0,0,32.21,2,1,0
1,1,33.0,1,2,63.58,3,0,1
1,1,56.0,0,0,63.58,1,1,0
1,2,40.0,1,1,22.65,3,0,1
1,3,35.0,0,0,5.78,3,1,0
1,1,45.0,1,1,107.06,3,1,0
1,3,4.0,1,2,36.01,3,1,0
1,1,56.0,0,1,24.98,2,1,0
1,2,65.0,0,0,27.26,2,0,1
1,2,8.0,1,1,35.48,3,1,0
1,2,56.0,0,0,29.69,3,1,0
1,1,45.0,0,0,70.38,2,0,1
1,1,47.0,0,0,64.72,1,0,1
1,3,15.0,0,0,37.73,3,0,1
1,3,35.0,0,0,7.63,2,1,0
1,3,41.0,2,2,22.37,3,0,1
1,3,24.0,0,0,4.52,3,1,0
1,2,24.0,1,1,25.73,3,1,0
1,1,49.0,1,1,63.58,2,1,0
1,2,68.0,0,0,8.67,3,1,0
1,2,21.0,1,2,31.36,2,0,1
1,3,20.0,0,0,13.02,3,1,0
1,1,44.0,0,0,63.58,2,1,0
1,2,38.0,0,2,26.65,3,0,1
1,2,38.0,0,1,27.53,2,1,0
1,1,33.0,0,0,33.31,2,1,0
1,1,47.0,0,0,31.52,2,1,0
1,3,44.0,0,2,10.94,2,1,0
1,3,19.0,0,0,23.39,3,0,1
1,3,40.0,0,2,28.04,2,1,0
1,3,18.0,0,1,22.96,3,1,0
1,3,40.0,1,2,26.28,3,1,0
1,3,36.0,0,0,7.82,3,1,0
1,1,53.0,1,0,76.71,2,1,0
1,1,52.0,0,0,63.58,1,0,1
1,1,45.0,0,0,63.58,2,1,0
1,3,6.0,1,1,10.94,2,1,0
1,2,47.0,0,0,20.47,3,0,1
1,2,68.0,0,1,20.7,3,1,0
1,3,22.0,1,4,30.87,3,1,0
1,3,62.0,0,0,10.22,2,1,0
1,2,24.0,0,4,22.65,1,0,1
1,2,3.0,1,1,32.21,3,1,0
1,3,20.0,0,3,7.28,3,0,1
1,2,5.0,1,1,33.66,3,1,0
1,1,47.0,0,3,63.58,3,0,1
1,1,60.0,0,0,29.55,2,1,0
1,1,58.0,1,0,63.58,3,1,0
1,1,54.0,0,0,74.68,2,1,0
1,3,13.0,3,0,6.63,3,0,1
1,3,26.0,0,0,13.29,3,0,1
1,1,14.0,0,2,27.62,3,1,0
1,2,59.0,0,0,13.81,3,1,0
1,2,37.0,1,0,22.65,3,0,1
1,1,47.0,0,0,30.57,2,0,1
1,1,42.0,0,0,63.58,2,1,0
1,2,45.0,0,1,14.33,3,0,1
1,2,31.0,0,0,6.33,3,1,0
1,3,60.0,0,1,10.25,3,1,0
1,3,14.0,0,0,8.5,3,0,1
1,1,47.0,0,0,27.03,2,0,1
1,1,36.0,0,0,11.17,2,1,0
1,2,9.0,0,0,26.0,1,1,0
1,1,47.0,0,0,63.58,3,1,0
1,3,57.0,0,0,29.08,2,1,0
1,1,62.0,1,1,28.58,1,0,1
1,2,50.0,0,0,22.65,2,1,0
1,2,59.0,0,0,27.79,3,1,0
1,1,56.0,0,0,63.58,2,1,0
1,3,52.0,0,0,30.24,2,1,0
1,2,73.0,0,0,22.65,3,0,1
1,3,5.0,1,2,34.01,3,0,1
1,1,33.0,0,0,28.47,2,0,1
1,1,60.0,0,0,63.58,3,1,0
1,3,29.0,0,0,11.12,3,1,0
1,2,34.0,0,0,22.65,3,0,1
1,3,65.0,0,0,5.46,3,0,1
1,3,30.0,0,0,8.5,3,0,1
1,1,57.0,0,0,37.95,2,1,0
1,1,54.0,0,0,63.58,2,0,1
1,3,7.0,2,0,24.84,3,1,0
1,1,54.0,0,0,63.58,2,1,0
1,3,59.0,0,0,8.13,3,0,1
1,1,43.0,1,2,57.77,3,0,1
1,1,59.0,0,0,63.58,2,1,0
1,2,28.0,0,1,9.22,3,1,0
1,3,23.0,0,0,8.16,3,0,1
1,3,51.0,0,0,24.05,2,1,0
1,2,62.0,0,0,30.86,3,1,0
1,2,72.0,0,0,10.04,3,1,0
1,1,36.0,0,0,63.58,2,0,1
1,3,23.0,0,0,13.78,2,1,0
1,3,66.0,0,0,8.83,3,1,0
1,1,47.0,1,0,26.93,3,0,1
1,3,0.25,1,1,26.11,3,1,0
1,1,47.0,0,2,70.81,2,1,0
1,3,45.0,0,0,4.12,3,0,1
1,1,60.0,0,0,63.58,2,1,0
1,2,58.0,0,0,29.87,2,1,0
1,1,36.0,0,0,63.58,1,1,0
1,2,30.0,0,0,21.92,3,1,0
1,2,40.0,1,0,8.28,3,1,0
1,1,32.0,0,0,63.58,3,1,0
1,1,52.0,0,0,31.8,2,1,0
1,3,24.0,0,0,9.68,2,1,0
1,1,41.0,0,0,96.81,2,1,0
1,1,46.0,0,0,63.58,2,1,0
1,2,58.0,0,0,10.62,2,1,0
1,1,48.0,0,0,63.58,3,1,0
1,3,24.0,2,1,23.83,2,1,0
1,3,32.0,0,4,30.95,3,0,1
1,1,51.0,0,0,29.01,1,1,0
1,1,54.0,1,0,63.58,3,1,0
1,3,28.0,0,0,23.45,2,1,0
1,1,49.0,0,0,63.58,2,1,0
1,3,1.0,0,0,10.94,3,0,1
1,1,42.0,0,0,29.96,3,0,1
1,3,63.0,0,0,7.39,3,0,1
1,1,56.0,0,1,20.87,1,0,1
1,2,7.0,0,0,5.52,3,1,0
1,2,7.0,1,1,33.25,2,1,0
1,1,60.0,0,0,63.58,2,1,0
1,3,5.0,1,2,31.11,2,1,0
1,3,22.0,0,2,24.6,3,1,0
1,2,69.0,0,0,28.57,2,1,0
1,2,10.0,1,1,33.44,2,1,0
1,1,57.0,0,0,26.97,1,1,0
1,2,30.0,0,0,23.93,3,0,1
1,2,71.0,0,0,8.49,3,1,0
1,2,35.0,0,0,25.82,3,1,0
1,1,64.0,0,0,63.58,2,1,0
1,3,6.0,0,2,33.73,3,1,0
1,3,35.0,0,0,8.3,1,0,1
1,1,55.0,0,0,63.58,2,1,0
1,1,34.0,0,1,63.58,2,1,0
1,3,2.0,1,2,31.77,3,1,0
1,3,4.0,0,1,8.07,3,1,0
1,1,53.0,0,0,34.17,3,0,1
1,1,57.0,1,0,84.88,2,1,0
1,2,6.0,0,0,28.52,2,0,1
1,1,25.0,1,2,75.68,2,1,0
1,1,47.0,1,2,63.58,3,0,1
1,3,27.0,3,0,11.41,3,1,0
1,1,53.0,0,0,107.16,1,1,0
1,3,14.0,0,0,14.17,2,1,0
1,3,25.0,0,0,25.77,3,0,1
1,1,64.0,0,0,34.73,2,1,0
1,2,20.0,0,1,28.58,3,1,0
1,1,33.0,0,0,77.43,3,0,1
1,1,11.0,1,2,78.27,2,1,0
1,3,65.0,0,0,9.47,3,1,0
1,3,8.0,3,0,10.54,3,0,1
1,3,20.0,0,0,12.07,3,0,1
1,3,16.0,0,0,8.98,3,1,0
1,3,12.0,4,1,12.47,1,1,0
1,3,63.0,0,0,19.7,3,1,0
1,3,5.0,1,0,9.93,3,1,0
1,1,60.0,0,0,87.45,1,0,1
1,2,19.0,0,0,11.14,3,0,1
1,2,54.0,0,0,14.75,3,1,0
1,1,43.0,1,0,77.41,2,0,1
1,1,47.0,0,0,63.58,2,1,0
1,1,47.0,0,0,61.33,1,1,0
1,1,47.0,0,0,29.98,3,0,1
1,3,18.0,0,0,12.7,3,0,1
1,1,21.0,1,0,63.58,3,1,0
1,3,46.0,0,0,20.02,3,0,1
1,2,34.0,0,0,11.03,3,0,1
1,2,32.0,0,0,6.84,3,1,0
1,3,51.0,0,0,10.94,1,0,1
1,1,54.0,0,0,33.79,1,1,0
1,3,2.0,1,1,30.69,3,0,1
1,2,65.0,0,2,9.07,2,1,0
1,2,53.0,0,2,26.75,3,0,1
1,1,64.0,0,0,63.58,3,1,0
1,1,49.0,2,0,63.58,2,1,0
1,2,9.0,1,2,12.43,3,1,0
1,2,10.0,0,0,23.92,3,1,0
1,1,46.0,0,0,31.45,2,1,0
1,2,63.0,0,0,11.31,3,1,0
1,3,68.0,0,0,9.81,3,1,0
1,2,0.42,2,1,31.22,3,1,0
1,1,50.0,0,0,106.41,2,1,0
1,1,54.0,0,0,30.6,2,1,0
1,1,47.0,1,0,63.58,3,1,0
1,2,65.0,0,0,10.62,3,1,0
1,1,30.0,0,0,75.11,2,1,0
1,2,7.0,1,1,34.75,3,0,1
1,2,48.0,0,1,34.16,3,1,0
1,3,51.0,0,0,8.28,2,0,1
1,2,25.0,3,3,25.5,3,1,0
1,3,53.0,0,0,9.85,3,1,0
1,2,57.0,0,0,10.29,1,1,0
1,2,66.0,4,0,21.84,2,1,0
1,3,35.0,0,0,8.3,1,0,1
1,3,5.0,0,1,14.06,2,1,0
1,3,63.0,0,0,10.84,3,1,0
1,1,55.0,0,0,64.85,2,0,1
1,3,65.0,0,0,5.76,3,1,0
1,3,59.0,0,0,7.9,3,0,1
1,1,41.0,0,0,13.7,2,1,0
1,3,49.0,0,0,24.51,3,1,0
1,3,65.0,0,0,10.46,3,1,0
1,1,53.0,0,0,63.58,3,1,0
1,3,47.0,0,0,8.87,3,1,0
1,3,54.0,0,0,16.63,3,1,0
1,2,52.0,0,1,19.61,3,1,0
1,3,30.0,0,0,10.86,3,0,1
1,2,74.0,0,0,15.38,3,1,0
1,3,51.0,0,0,29.36,3,1,0
1,2,48.0,0,0,40.71,3,1,0
1,2,47.0,1,1,34.95,3,0,1
1,3,65.0,0,0,5.06,3,0,1
1,2,28.0,0,0,27.61,2,1,0
1,1,34.0,0,0,63.58,2,1,0
1,2,49.0,1,1,49.87,3,0,1
1,1,31.0,0,0,25.27,3,1,0
1,3,23.0,0,0,6.38,2,1,0
1,1,51.0,0,0,33.14,2,0,1
1,2,68.0,0,0,30.63,3,1,0
1,1,59.0,1,2,28.12,2,1,0
1,2,36.0,0,0,17.96,2,0,1
1,1,58.0,1,0,28.61,3,0,1
1,1,62.0,0,0,63.58,2,1,0
1,3,40.0,0,0,10.94,3,1,0
1,2,26.0,0,0,10.33,3,1,0
1,1,52.0,0,0,12.36,2,1,0
1,1,32.0,0,0,76.27,2,1,0
1,2,49.0,0,1,24.74,3,0,1
1,2,38.0,0,0,14.63,3,1,0
1,2,38.0,2,1,29.62,3,0,1
1,3,50.0,0,0,4.91,3,1,0
1,2,54.0,0,0,23.81,3,1,0
1,2,40.0,0,0,11.97,3,1,0
1,3,51.0,0,0,13.12,2,0,1
1,1,60.0,0,0,63.58,2,1,0
1,3,65.0,1,0,29.64,3,1,0
1,2,43.0,0,0,10.11,3,0,1
1,1,32.0,0,0,63.58,2,1,0
1,1,42.0,0,0,63.58,2,1,0
1,1,55.0,1,0,28.41,2,0,1
1,1,34.0,1,0,34.91,2,1,0
1,2,10.0,1,2,35.24,2,1,0
1,1,42.0,0,0,22.47,2,0,1
1,2,29.0,0,0,32.22,3,1,0
1,2,4.0,1,1,28.92,2,1,0
1,1,53.0,0,2,25.99,3,1,0
1,3,37.0,0,0,7.59,3,1,0
1,2,18.0,0,0,29.28,3,1,0
1,3,64.0,0,1,9.59,3,1,0
1,2,39.0,0,1,26.45,2,1,0
1,3,17.0,0,0,6.87,3,0,1
1,1,39.0,0,0,13.25,2,1,0
1,1,51.0,0,0,63.58,2,1,0
1,1,23.0,1,3,28.46,3,1,0
1,1,47.0,0,2,30.23,3,1,0
1,1,51.0,0,0,73.28,3,1,0
1,3,5.0,1,1,26.04,3,0,1
1,3,52.0,0,0,4.68,3,1,0
1,1,53.0,0,0,109.58,3,1,0
1,2,60.0,0,0,14.55,2,1,0
1,2,26.0,1,0,22.65,1,1,0
1,1,56.0,0,1,63.58,2,1,0
1,3,52.0,0,0,5.51,3,0,1
1,2,64.0,0,0,23.03,2,1,0
1,3,10.0,1,2,32.2,3,1,0
1,3,46.0,0,1,30.05,2,1,0
1,2,34.0,0,0,24.76,3,1,0
1,3,59.0,0,1,10.94,2,0,1
1,3,30.0,0,2,11.57,3,0,1
1,2,32.0,0,0,7.7,2,1,0
1,2,39.0,0,0,21.44,3,0,1
1,1,43.0,1,1,63.58,3,0,1
1,1,45.0,1,0,70.56,2,1,0
1,2,64.0,0,1,15.12,3,1,0
1,1,52.0,0,0,29.35,2,1,0
1,1,35.0,1,2,63.58,3,1,0
1,1,48.0,0,1,31.43,2,0,1
1,2,19.0,1,2,37.56,3,1,0
1,2,27.0,0,1,22.65,2,1,0
1,2,62.0,0,0,22.18,2,1,0
1,1,45.0,1,2,63.58,3,1,0
1,3,5.0,0,0,10.94,3,0,1
1,1,33.0,0,0,63.58,2,0,1
1,1,49.0,0,0,36.0,2,1,0
1,1,42.0,0,0,73.41,2,1,0
1,2,30.0,3,1,23.91,3,1,0
1,2,14.0,0,1,12.5,3,1,0
1,2,69.0,0,2,8.51,3,1,0
1,3,9.0,0,1,13.48,2,1,0
1,2,38.0,0,0,23.92,3,1,0
1,1,23.0,0,0,66.05,2,1,0
1,2,14.0,0,2,34.02,2,1,0
1,1,59.0,0,2,36.17,3,1,0
1,2,40.0,0,0,28.14,2,0,1
1,2,17.0,2,2,31.63,2,1,0
1,3,59.0,0,1,10.94,2,0,1
1,1,59.0,4,0,30.93,3,1,0
1,2,63.0,0,2,29.88,3,1,0
1,1,27.0,0,1,27.45,2,1,0
1,1,50.0,0,2,31.95,3,0,1
1,3,66.0,0,0,8.35,2,0,1
1,1,27.0,0,0,108.77,3,1,0
1,1,29.0,0,0,28.2,2,1,0
1,2,68.0,0,1,20.7,3,1,0
1,2,26.0,0,0,28.62,1,0,1
1,3,39.0,0,0,24.86,3,1,0
1,2,26.0,0,0,9.03,3,0,1
1,2,24.0,0,0,26.22,2,1,0
1,2,17.0,0,0,29.73,2,1,0
1,2,31.0,0,0,20.17,3,0,1
1,2,31.0,0,2,11.55,2,1,0
1,2,32.0,0,1,16.7,2,1,0
1,1,23.0,0,0,65.99,2,0,1
1,2,24.0,0,0,4.82,3,1,0
1,3,26.0,0,0,7.09,1,1,0
1,2,54.0,0,0,26.52,2,1,0
1,2,13.0,0,1,32.79,2,1,0
1,3,28.0,0,0,8.18,3,1,0
1,3,43.0,0,0,11.12,3,1,0
1,1,50.0,1,2,81.98,3,1,0
1,2,38.0,0,0,20.0,2,0,1
1,2,56.0,0,0,28.93,3,1,0
1,2,23.0,0,0,12.74,3,0,1
1,1,48.0,0,1,74.55,2,1,0
1,1,33.0,1,0,63.58,3,1,0
1,2,26.0,0,0,29.51,3,0,1
1,1,48.0,0,0,13.56,2,1,0
1,3,13.0,0,0,6.21,3,1,0
1,2,17.0,0,1,9.17,3,1,0
1,3,33.0,0,0,32.25,2,0,1
1,3,56.0,0,0,5.05,2,1,0
1,3,30.0,1,0,32.14,3,0,1
1,2,61.0,0,0,27.64,3,1,0
1,1,28.0,0,1,13.31,3,1,0
1,1,55.0,2,0,6.46,3,0,1
1,2,38.0,0,1,19.53,3,1,0
1,2,45.0,0,0,26.64,3,1,0
1,3,19.0,0,0,11.89,1,0,1
1,3,22.0,0,0,13.39,3,1,0
1,2,58.0,0,0,35.86,3,1,0
1,2,62.0,0,0,21.78,1,1,0
1,2,76.0,0,0,9.57,3,1,0
1,1,51.0,1,2,70.84,3,0,1
1,3,30.0,0,0,8.29,2,1,0
1,1,49.0,0,0,28.88,3,1,0
1,3,39.0,0,0,9.35,3,0,1
1,3,31.0,0,0,12.01,3,0,1
1,1,21.0,0,1,76.21,3,0,1
1,2,57.0,0,0,24.76,2,1,0
1,2,55.0,0,1,27.54,3,0,1
1,2,20.0,0,0,9.47,3,1,0
1,1,55.0,0,0,63.58,2,1,0
1,3,2.0,1,2,10.94,3,0,1
1,2,22.0,0,2,28.51,2,1,0
1,2,51.0,2,2,20.02,3,1,0
1,1,51.0,0,0,81.62,2,1,0
1,1,65.0,0,0,27.7,1,1,0
1,3,32.0,0,0,7.66,2,1,0
1,1,47.0,1,0,63.58,2,1,0
1,3,8.0,1,1,34.97,3,1,0
1,2,9.0,1,1,9.88,3,1,0
1,2,12.0,0,1,24.95,3,0,1
1,3,28.0,2,0,8.89,3,1,0
1,3,35.0,1,2,10.94,3,0,1
1,2,51.0,0,0,25.21,3,1,0
1,2,18.0,0,0,8.87,3,0,1
1,1,60.0,0,0,76.14,3,1,0
1,3,9.0,0,1,11.5,3,1,0
1,2,42.0,0,0,25.0,2,1,0
1,2,67.0,0,0,29.89,2,1,0
1,1,21.0,0,0,34.21,3,1,0
1,1,30.0,1,0,25.02,3,0,1
1,2,52.0,0,1,22.89,3,0,1
1,2,58.0,0,0,10.62,2,1,0
1,2,50.0,0,1,7.08,3,1,0
1,1,56.0,0,0,59.89,3,0,1
1,1,56.0,0,2,33.49,3,1,0
1,2,59.0,0,0,33.11,2,1,0
1,2,63.0,1,0,28.67,3,0,1
1,3,22.0,0,0,11.53,3,1,0
1,1,52.0,1,2,37.16,3,1,0
1,2,51.0,0,0,21.83,2,1,0
1,2,52.0,0,0,17.21,3,1,0
1,1,53.0,1,0,63.58,3,1,0
1,1,40.0,0,0,26.84,2,1,0
1,1,59.0,0,2,27.76,1,1,0
1,3,27.0,0,0,12.28,3,0,1
1,1,66.0,0,1,87.6,3,1,0
1,1,44.0,0,0,33.43,2,0,1
1,2,41.0,0,0,27.94,3,1,0
1,1,32.0,0,0,6.34,3,1,0
1,1,69.0,0,0,76.08,1,1,0
1,3,11.0,3,0,21.13,3,1,0
1,2,20.0,0,0,34.49,2,1,0
