PassengerId,Survived,Pclass,Age,Fare,female,male,C,Q,S,Family
543,1,2,55.0,18.99,1,0,0,0,1,0
544,0,2,32.0,11.14,0,1,0,0,1,2
545,0,2,38.0,242.48,0,1,0,0,1,2
546,0,2,33.0,30.7,0,1,0,0,1,0
547,0,2,4.0,28.84,0,1,0,0,1,3
548,1,1,66.0,81.7,1,0,0,1,0,1
549,1,1,52.0,35.27,1,0,0,1,0,2
550,0,3,20.0,8.7,0,1,0,1,0,0
551,0,2,8.0,28.53,0,1,0,0,1,0
552,1,1,58.0,12.98,1,0,1,0,0,2
553,1,1,54.0,25.54,0,1,1,0,0,3
554,0,3,23.0,12.52,1,0,0,0,1,0
555,0,3,14.0,15.82,1,0,0,0,1,0
556,1,3,27.0,5.52,1,0,0,0,1,0
557,1,1,32.0,31.59,0,1,0,0,1,3
558,1,1,36.0,29.83,1,0,1,0,0,3
559,1,2,39.0,30.13,1,0,1,0,0,0
560,0,3,5.0,11.29,0,1,0,0,1,0
561,0,3,42.0,9.69,0,1,0,0,1,1
562,0,3,19.0,8.11,0,1,0,0,1,0
563,0,3,23.0,11.26,0,1,0,0,1,0
564,0,3,56.0,22.7,0,1,0,0,1,0
565,0,3,50.0,9.5,0,1,0,0,1,0
566,0,3,54.0,8.33,0,1,0,0,1,1
567,1,2,65.0,8.69,1,0,0,0,1,0
568,1,1,49.0,29.47,1,0,0,0,1,0
569,1,2,29.0,21.26,1,0,0,0,1,2
570,1,2,45.0,32.33,1,0,1,0,0,0
571,0,3,30.0,11.1,0,1,0,0,1,3
572,0,3,22.0,8.25,0,1,0,0,1,0
573,1,2,44.0,16.73,1,0,0,0,1,0
574,0,2,21.0,34.96,1,0,0,0,1,2
575,0,3,6.0,6.19,1,0,0,0,1,0
576,1,1,48.0,68.56,1,0,1,0,0,0
577,0,3,30.0,10.37,0,1,0,0,1,0
578,0,3,9.0,10.8,0,1,0,0,1,0
579,0,3,25.0,5.06,0,1,0,0,1,0
580,1,1,58.0,69.55,0,1,0,0,1,2
581,0,2,26.5,9.98,0,1,0,0,1,0
582,1,2,51.0,8.39,1,0,0,0,1,0
583,0,3,49.0,9.86,0,1,0,0,1,0
584,0,3,39.0,7.1,0,1,0,0,1,0
585,0,3,24.0,8.3,0,1,0,0,1,0
586,0,1,55.0,32.12,0,1,0,0,1,1
587,0,3,4.0,24.8,1,0,0,0,1,3
588,1,1,50.0,22.92,1,0,1,0,0,0
589,0,1,50.0,10.92,0,1,0,0,1,1
590,1,1,70.0,183.88,1,0,0,1,0,0
591,0,3,43.0,4.07,0,1,0,0,1,0
592,1,1,24.0,127.16,1,0,1,0,0,0
593,0,3,55.0,10.64,0,1,0,0,1,0
594,0,3,2.0,7.67,0,1,0,0,1,0
595,0,3,9.0,71.35,1,0,1,0,0,3
596,0,1,37.0,23.57,0,1,0,0,1,0
597,0,2,27.0,34.42,0,1,0,0,1,0
598,1,1,57.0,78.53,1,0,1,0,0,1
599,0,3,1.0,28.95,1,0,0,0,1,2
601,1,3,9.0,9.77,1,0,0,0,1,0
602,1,1,24.0,223.82,0,1,1,0,0,0
603,1,1,60.0,8.15,0,1,1,0,0,0
604,0,3,46.0,30.63,0,1,0,0,1,0
605,0,3,7.0,23.53,0,1,0,0,1,3
606,0,3,3.0,78.58,0,1,1,0,0,3
607,1,3,13.0,26.06,1,0,0,0,1,2
608,0,2,38.0,10.81,0,1,0,0,1,1
609,0,3,27.0,7.89,0,1,0,0,1,0
610,1,2,20.0,18.75,1,0,0,0,1,0
611,1,3,55.0,5.28,0,1,0,1,0,0
612,0,2,23.0,30.72,0,1,0,0,1,0
613,0,1,62.0,74.03,0,1,0,0,1,4
614,1,1,41.0,11.56,1,0,1,0,0,0
615,0,1,58.0,117.99,0,1,0,0,1,1
616,1,2,49.0,28.0,0,1,0,0,1,5
617,1,1,44.0,65.46,1,0,0,1,0,3
618,0,3,25.0,8.71,0,1,0,0,1,0
619,1,1,30.0,24.56,0,1,0,0,1,0
620,0,3,29.0,6.68,0,1,0,0,1,0
621,0,3,3.0,29.97,1,0,1,0,0,3
622,1,3,24.0,25.68,0,1,0,0,1,1
623,0,2,31.0,29.92,1,0,0,0,1,2
624,1,2,22.0,9.22,0,1,0,0,1,0
625,1,1,55.0,223.07,1,0,0,0,1,2
626,0,3,30.0,9.88,0,1,0,0,1,0
627,0,3,52.0,23.37,0,1,0,0,1,0
628,1,2,54.0,7.03,1,0,0,0,1,0
629,0,3,50.0,28.93,0,1,0,0,1,1
630,0,3,35.0,26.76,0,1,0,0,1,0
631,1,2,63.0,29.88,1,0,0,0,1,2
632,0,3,31.0,6.45,1,0,0,0,1,0
634,1,1,43.0,14.14,1,0,1,0,0,0
635,0,2,28.0,8.95,0,1,0,0,1,0
636,1,1,44.0,101.67,0,1,0,0,1,5
637,1,1,33.0,37.45,1,0,0,0,1,0
638,0,1,67.0,78.61,0,1,0,0,1,0
639,1,1,70.0,208.77,0,1,0,1,0,2
640,0,3,2.0,7.76,0,1,0,0,1,0
641,1,1,65.0,9.16,1,0,1,0,0,3
642,0,3,69.0,23.3,1,0,0,0,1,0
643,0,1,47.0,28.92,0,1,0,0,1,0
644,1,3,4.0,27.58,1,0,0,0,1,3
645,1,1,50.0,30.61,1,0,1,0,0,0
646,1,1,40.0,66.02,0,1,1,0,0,0
647,1,3,24.0,29.9,0,1,0,0,1,3
648,0,3,54.5,10.2,0,1,0,0,1,0
649,0,3,33.0,12.6,0,1,0,0,1,0
650,1,1,46.0,37.62,1,0,1,0,0,0
651,1,2,53.0,11.55,0,1,0,0,1,2
652,0,2,45.0,9.12,1,0,0,0,1,0
653,1,2,52.0,33.0,1,0,0,0,1,1
655,1,2,58.0,6.78,0,1,0,0,1,0
656,0,3,43.0,30.85,0,1,0,0,1,1
657,0,3,33.0,25.65,0,1,0,0,1,0
658,1,2,28.0,11.17,1,0,0,0,1,0
659,0,2,49.0,7.41,0,1,0,0,1,0
660,0,3,64.0,8.09,0,1,0,0,1,0
661,0,2,7.0,63.06,1,0,0,0,1,2
662,1,3,75.0,35.39,1,0,0,0,1,1
663,1,1,54.0,37.23,1,0,0,0,1,5
664,1,3,29.0,9.66,0,1,0,0,1,0
665,0,2,0.5,14.08,0,1,0,0,1,0
666,1,2,47.0,6.46,0,1,0,0,1,0
667,1,1,57.0,97.21,1,0,0,1,0,0
668,0,2,57.0,30.04,0,1,1,0,0,5
669,1,2,35.0,25.89,1,0,1,0,0,2
670,1,3,15.0,11.46,1,0,0,1,0,0
671,0,1,38.0,11.91,0,1,0,0,1,2
672,1,2,58.0,48.14,1,0,0,0,1,0
673,0,2,63.0,23.49,0,1,0,0,1,2
674,1,2,44.0,23.15,1,0,0,0,1,0
675,1,1,42.0,32.16,1,0,1,0,0,2
676,1,1,56.0,31.51,1,0,0,0,1,0
677,1,2,26.0,8.98,0,1,0,0,1,0
678,0,3,35.0,12.53,0,1,0,0,1,0
679,1,2,38.0,22.52,1,0,0,0,1,1
680,1,1,49.0,231.53,1,0,0,0,1,3
681,0,3,54.0,10.08,0,1,0,0,1,0
682,0,1,51.0,155.77,0,1,0,0,1,3
683,1,1,60.0,25.0,1,0,0,0,1,0
684,0,3,24.0,9.13,0,1,0,0,1,0
685,0,2,24.0,10.19,0,1,0,0,1,0
686,0,3,23.0,7.75,0,1,0,0,1,0
687,0,2,40.0,105.97,0,1,0,0,1,0
688,0,3,58.0,22.1,0,1,0,0,1,0
689,0,3,33.0,11.26,0,1,0,0,1,0
690,0,2,38.0,5.89,1,0,0,0,1,0
691,1,3,57.0,13.05,1,0,0,0,1,2
692,0,2,35.0,24.55,0,1,0,0,1,10
693,1,2,59.0,15.46,1,0,0,0,1,0
694,1,1,39.0,32.01,0,1,1,0,0,0
695,1,1,48.0,22.56,0,1,0,0,1,1
696,0,3,50.0,29.06,0,1,0,0,1,0
697,0,1,22.0,132.21,0,1,0,0,1,0
698,0,3,23.0,10.42,0,1,0,0,1,0
699,0,1,55.0,57.18,0,1,0,0,1,3
700,0,3,25.0,30.89,0,1,0,0,1,0
701,1,3,25.0,26.61,1,0,0,0,1,3
702,1,3,54.0,8.07,1,0,0,0,1,4
703,1,2,57.0,29.76,1,0,0,0,1,1
704,1,1,32.0,80.49,0,1,0,0,1,3
705,1,2,63.0,26.73,0,1,0,0,1,1
706,0,3,25.0,15.61,1,0,0,0,1,1
707,0,1,25.0,73.57,1,0,0,0,1,0
708,0,1,53.0,195.94,0,1,0,0,1,9
709,0,2,36.0,67.84,0,1,0,0,1,1
710,1,2,16.0,12.3,0,1,0,0,1,2
711,0,1,47.0,25.97,1,0,0,1,0,0
712,1,1,43.0,33.61,1,0,1,0,0,0
713,1,1,36.0,210.39,1,0,1,0,0,1
714,1,2,9.0,28.39,1,0,0,0,1,3
715,1,3,22.0,9.25,0,1,0,0,1,1
716,0,2,69.0,11.6,1,0,0,0,1,0
717,0,1,44.0,29.46,0,1,1,0,0,0
718,0,3,26.0,11.49,1,0,0,0,1,5
719,1,1,69.0,63.38,1,0,0,1,0,1
720,0,2,38.0,27.51,1,0,0,0,1,3
721,0,1,74.0,12.53,0,1,1,0,0,0
722,0,3,56.0,20.88,0,1,0,0,1,1
723,0,1,50.0,7.54,0,1,1,0,0,3
724,0,2,53.0,77.14,1,0,0,0,1,2
725,0,1,69.0,8.34,0,1,0,0,1,1
726,0,2,27.0,16.63,1,0,0,0,1,0
727,0,2,55.0,8.13,0,1,0,0,1,0
728,1,1,23.0,29.39,1,0,1,0,0,0
729,0,3,37.0,9.43,0,1,0,0,1,0
730,0,3,34.0,11.04,1,0,0,0,1,0
731,1,2,65.0,33.92,1,0,0,1,0,0
732,0,1,32.0,5.28,0,1,0,0,1,0
733,0,3,3.0,81.01,1,0,1,0,0,3
734,1,3,0.33,87.22,0,1,0,0,1,2
735,0,3,41.0,27.64,0,1,0,0,1,0
736,1,3,42.0,24.72,1,0,1,0,0,0
737,1,1,41.0,219.62,1,0,0,0,1,0
738,1,3,7.0,11.66,0,1,0,0,1,1
739,0,1,55.0,6.1,0,1,0,0,1,0
740,0,3,28.0,9.44,0,1,0,0,1,0
741,1,1,42.0,224.67,1,0,1,0,0,1
742,0,2,34.0,8.34,0,1,0,0,1,1
743,1,2,54.0,8.29,1,0,0,0,1,1
744,0,3,8.0,12.15,0,1,0,0,1,2
745,0,3,2.0,65.91,0,1,1,0,0,3
746,1,3,29.0,29.53,1,0,1,0,0,1
747,0,3,41.0,97.64,0,1,0,0,1,1
748,0,3,25.0,6.36,0,1,0,0,1,0
749,1,1,47.0,35.88,0,1,1,0,0,0
750,1,1,64.0,30.78,1,0,1,0,0,0
751,0,3,25.0,11.16,0,1,0,0,1,0
752,0,2,1.0,8.52,0,1,0,0,1,2
753,1,3,5.0,30.68,0,1,0,0,1,3
754,0,3,1.0,81.86,1,0,0,0,1,3
755,0,3,36.5,9.8,0,1,0,0,1,1
756,1,1,56.0,66.36,1,0,0,0,1,3
757,0,1,45.0,30.55,1,0,1,0,0,4
758,0,1,70.0,66.92,0,1,1,0,0,0
759,0,3,30.0,6.2,1,0,0,0,1,0
760,0,2,37.0,9.02,0,1,0,0,1,0
762,0,3,62.0,8.42,0,1,0,0,1,1
763,0,2,3.0,28.57,0,1,0,0,1,1
764,0,2,5.0,12.07,1,0,0,0,1,0
765,1,3,33.0,5.73,0,1,1,0,0,0
766,0,3,4.0,69.76,0,1,0,0,1,3
767,1,1,26.0,130.77,1,0,0,0,1,1
768,0,1,57.0,236.71,0,1,0,0,1,2
769,1,2,48.0,8.03,0,1,0,0,1,0
770,1,1,37.0,31.66,1,0,1,0,0,0
771,1,1,48.0,23.85,1,0,0,1,0,0
772,0,1,44.0,78.69,1,0,0,0,1,1
773,1,3,35.0,27.98,1,0,1,0,0,1
774,0,3,1.0,67.69,0,1,0,0,1,3
775,0,3,29.0,11.16,0,1,0,0,1,0
776,0,2,31.0,9.38,1,0,0,0,1,0
777,0,1,36.0,62.1,1,0,0,0,1,0
778,0,3,39.0,7.05,0,1,0,0,1,0
779,1,2,29.0,24.56,0,1,0,0,1,1
780,0,3,39.0,9.21,0,1,0,0,1,0
781,1,1,5.0,70.27,1,0,1,0,0,1
782,0,2,22.0,11.06,0,1,0,0,1,1
783,1,1,62.0,98.96,1,0,1,0,0,1
784,0,3,50.0,7.64,0,1,0,0,1,2
785,0,3,55.0,10.27,0,1,0,0,1,0
786,1,3,64.0,31.56,1,0,0,0,1,1
787,0,3,24.0,5.03,0,1,0,0,1,0
788,1,2,24.0,10.13,1,0,0,0,1,0
789,0,3,2.0,13.21,0,1,0,0,1,2
790,0,3,35.0,9.71,0,1,0,0,1,0
791,0,3,4.0,10.28,0,1,0,0,1,3
792,0,2,35.0,8.97,0,1,0,0,1,0
793,0,3,30.0,7.51,1,0,0,1,0,0
794,0,2,64.0,27.88,0,1,0,0,1,1
795,0,3,50.0,8.38,1,0,0,0,1,0
796,1,2,34.0,12.84,1,0,0,0,1,0
797,0,2,38.0,31.36,0,1,0,0,1,2
798,0,3,10.0,29.7,0,1,0,0,1,1
799,0,3,47.0,12.8,0,1,0,0,1,0
800,1,1,66.0,35.24,1,0,1,0,0,0
801,1,1,59.0,27.38,1,0,0,1,0,0
802,0,1,55.0,183.87,0,1,1,0,0,0
803,0,2,27.0,5.01,1,0,0,0,1,0
804,0,1,45.0,64.21,0,1,0,0,1,2
805,0,3,32.0,9.07,0,1,0,0,1,0
806,1,1,61.0,225.79,1,0,1,0,0,0
807,1,1,44.0,105.86,1,0,1,0,0,0
808,0,3,48.0,26.6,0,1,0,0,1,0
809,0,3,37.0,7.94,0,1,0,0,1,0
810,0,3,54.0,11.85,0,1,0,0,1,0
811,0,3,30.0,11.31,0,1,0,0,1,0
812,0,3,22.0,12.21,0,1,0,0,1,2
813,0,3,56.0,25.68,1,0,0,0,1,1
814,0,3,3.0,52.78,1,0,0,0,1,1
815,1,2,19.0,31.59,1,0,0,0,1,2
816,0,1,64.0,19.68,1,0,1,0,0,0
817,0,3,39.0,14.28,0,1,0,0,1,0
818,0,1,31.0,144.67,1,0,1,0,0,0
819,0,3,22.0,9.43,1,0,0,0,1,0
820,1,2,73.0,32.45,1,0,1,0,0,3
821,1,2,37.0,9.49,1,0,0,0,1,0
822,0,3,63.0,7.2,0,1,0,0,1,0
823,0,3,65.0,28.04,1,0,0,0,1,0
824,0,2,24.0,9.63,1,0,0,0,1,0
825,1,1,42.0,33.68,1,0,0,0,1,0
826,0,3,2.0,28.58,1,0,0,0,1,3
827,0,3,24.0,11.31,0,1,0,0,1,0
828,1,1,66.0,29.42,0,1,0,0,1,5
829,0,3,55.0,7.77,0,1,0,0,1,0
830,0,3,5.0,34.9,1,0,0,0,1,3
831,1,2,55.0,12.24,1,0,1,0,0,0
832,0,3,30.0,11.5,1,0,0,0,1,3
833,0,3,6.0,32.2,0,1,0,0,1,3
834,1,3,62.0,24.12,1,0,0,0,1,0
835,0,3,23.0,9.16,1,0,0,0,1,0
836,1,2,27.0,11.65,1,0,1,0,0,0
837,0,1,55.0,28.22,0,1,1,0,0,2
838,0,3,22.0,9.06,1,0,0,0,1,0
839,0,2,39.0,6.77,0,1,0,0,1,0
840,1,1,36.0,28.58,1,0,0,0,1,0
841,1,2,34.0,12.68,1,0,1,0,0,0
842,1,3,25.0,4.93,1,0,0,0,1,0
843,0,3,26.0,8.91,0,1,0,0,1,0
844,1,2,50.0,11.38,0,1,0,0,1,0
845,0,1,27.0,71.1,0,1,0,0,1,0
846,0,3,41.0,27.52,0,1,0,0,1,0
847,0,2,28.0,12.15,0,1,0,0,1,0
848,0,3,42.0,27.98,0,1,0,0,1,2
849,0,3,51.0,199.53,0,1,0,0,1,5
850,1,1,47.0,76.52,0,1,1,0,0,0
851,0,3,5.0,29.49,1,0,0,0,1,2
852,1,1,50.0,27.24,0,1,0,0,1,2
853,0,3,28.0,23.48,1,0,0,0,1,0
854,0,2,19.0,8.76,0,1,0,0,1,0
855,1,1,54.0,11.28,1,0,1,0,0,0
856,1,3,29.0,11.12,1,0,0,0,1,0
857,0,3,25.0,9.45,0,1,0,0,1,0
858,1,1,64.0,152.26,0,1,1,0,0,0
859,1,2,26.0,25.58,1,0,0,0,1,3
860,1,2,30.0,26.15,1,0,0,0,1,1
861,1,1,22.0,61.97,0,1,1,0,0,1
862,0,3,39.0,6.3,0,1,0,0,1,0
863,1,2,64.0,37.09,1,0,1,0,0,0
864,1,1,43.0,53.17,0,1,0,0,1,2
865,0,3,48.0,22.29,0,1,0,0,1,1
866,0,1,17.0,26.75,0,1,1,0,0,3
867,1,3,36.0,6.53,1,0,0,0,1,0
868,1,1,48.0,65.32,1,0,1,0,0,0
869,0,3,19.0,13.37,0,1,0,0,1,0
870,1,3,17.0,9.43,0,1,0,0,1,0
871,0,2,55.0,13.22,0,1,0,0,1,0
872,0,3,34.0,6.75,0,1,0,0,1,0
873,0,3,24.0,9.97,0,1,0,0,1,0
874,0,1,46.0,72.54,0,1,0,0,1,2
875,0,3,63.0,8.01,1,0,0,0,1,0
876,1,3,30.0,20.98,1,0,0,0,1,3
877,1,1,47.0,58.19,1,0,1,0,0,0
878,1,1,62.0,113.86,0,1,1,0,0,0
879,0,3,42.0,10.9,1,0,0,0,1,0
880,0,3,23.0,4.17,0,1,0,0,1,0
881,1,1,73.0,28.28,1,0,0,1,0,0
882,1,1,50.0,129.81,0,1,1,0,0,1
883,0,3,24.0,31.25,0,1,1,0,0,4
884,1,3,35.0,35.01,0,1,1,0,0,0
885,0,3,1.0,9.85,0,1,0,0,1,4
886,1,2,60.0,12.07,1,0,1,0,0,0
887,0,3,22.0,14.4,0,1,0,0,1,3
888,1,1,42.0,75.46,1,0,1,0,0,2
889,0,3,65.0,6.4,0,1,0,0,1,0
890,1,1,51.0,72.63,1,0,0,0,1,0
891,1,1,31.0,82.62,1,0,1,0,0,3
893,1,1,43.0,93.88,1,0,1,0,0,3
894,0,1,52.0,35.03,1,0,1,0,0,2
895,1,2,62.0,120.14,1,0,1,0,0,0
896,0,3,39.0,80.42,0,1,0,0,1,3
897,0,3,22.0,9.96,0,1,0,0,1,0
898,1,1,64.0,149.11,1,0,0,1,0,0
900,0,3,32.0,9.1,0,1,0,0,1,0
901,1,3,37.0,22.57,1,0,0,0,1,0
902,0,2,49.0,7.9,1,0,0,0,1,2
903,1,1,18.0,63.38,1,0,1,0,0,1
904,0,2,32.0,8.22,0,1,0,0,1,0
905,1,2,73.0,32.17,1,0,0,0,1,0
906,0,3,53.0,10.0,0,1,0,0,1,0
907,0,1,40.0,65.12,0,1,0,0,1,1
908,0,3,33.0,10.37,0,1,0,0,1,0
909,1,2,20.0,10.88,1,0,1,0,0,0
910,0,3,39.0,29.27,0,1,0,0,1,0
911,0,3,49.0,5.3,0,1,0,0,1,0
912,0,2,38.0,29.73,0,1,0,0,1,1
913,0,2,26.0,9.93,0,1,0,0,1,0
914,0,3,29.0,11.78,0,1,0,0,1,0
915,1,2,29.0,5.39,1,0,0,0,1,0
916,0,1,58.0,5.92,0,1,0,0,1,0
917,0,2,49.0,23.75,0,1,0,0,1,0
918,0,1,57.0,27.3,0,1,0,0,1,1
919,0,1,59.0,27.36,0,1,0,0,1,2
920,0,1,45.0,11.12,0,1,0,0,1,0
921,1,3,26.0,11.71,0,1,0,0,1,0
922,1,1,62.0,65.16,1,0,1,0,0,0
923,1,1,72.0,29.78,0,1,0,1,0,0
924,0,3,49.0,8.88,0,1,0,0,1,0
925,0,2,5.0,9.84,1,0,0,0,1,6
926,0,3,42.0,1.28,0,1,0,0,1,0
927,0,2,76.0,80.26,1,0,1,0,0,1
928,1,2,41.0,24.22,1,0,1,0,0,1
929,0,1,51.0,248.32,1,0,1,0,0,2
930,1,1,24.0,64.81,0,1,0,0,1,3
931,0,1,34.0,241.45,0,1,0,0,1,3
932,0,3,27.0,8.25,0,1,0,0,1,0
933,0,1,50.0,114.22,0,1,1,0,0,1
934,0,2,38.0,10.07,0,1,0,0,1,0
935,0,1,23.0,77.53,1,0,0,0,1,5
936,0,1,53.0,27.8,0,1,0,0,1,3
937,0,2,9.0,11.79,1,0,0,0,1,0
938,0,3,21.0,11.56,0,1,0,0,1,0
939,0,1,27.0,29.29,0,1,0,0,1,0
940,0,3,1.0,65.11,0,1,0,0,1,3
941,0,3,8.0,10.13,0,1,1,0,0,2
944,0,3,24.0,9.58,1,0,0,0,1,0
945,0,2,31.0,30.14,1,0,0,0,1,1
946,1,1,40.0,27.69,1,0,0,0,1,6
947,0,2,45.0,5.78,1,0,0,0,1,0
948,0,1,63.0,81.1,1,0,0,1,0,0
949,1,1,60.0,6.89,0,1,0,0,1,0
950,1,2,55.0,17.38,1,0,0,0,1,0
951,0,1,71.0,24.75,1,0,0,0,1,0
952,1,2,65.0,6.03,1,0,0,0,1,0
953,1,1,22.0,31.77,1,0,0,0,1,0
954,0,2,45.0,21.29,0,1,0,0,1,0
955,1,1,46.0,32.93,1,0,1,0,0,3
956,1,3,40.0,30.07,1,0,0,0,1,1
957,1,2,57.0,30.47,1,0,1,0,0,5
958,1,3,54.0,76.65,0,1,0,0,1,3
959,1,1,37.0,213.94,1,0,0,1,0,0
960,0,3,18.0,13.71,1,0,0,0,1,0
961,1,1,33.0,32.02,1,0,0,0,1,1
962,0,1,61.0,11.69,0,1,0,0,1,0
963,1,2,23.0,26.0,0,1,1,0,0,0
964,0,3,17.0,8.91,0,1,0,0,1,0
965,0,3,22.0,6.54,0,1,0,0,1,0
966,0,3,25.0,10.92,0,1,0,0,1,0
967,0,3,50.0,23.98,1,0,0,0,1,0
968,0,2,39.0,10.51,0,1,0,0,1,0
969,0,3,31.0,12.56,0,1,0,0,1,0
970,1,3,43.0,26.02,1,0,0,0,1,3
971,1,2,8.0,29.41,0,1,0,0,1,1
972,1,2,25.0,24.03,1,0,0,0,1,3
973,0,3,44.0,28.1,0,1,0,0,1,2
974,0,1,7.0,29.33,1,0,0,0,1,2
975,0,3,61.0,8.92,0,1,0,0,1,0
976,0,2,39.0,61.49,1,0,0,0,1,4
977,0,3,53.0,10.48,0,1,0,0,1,0
978,1,1,61.0,76.06,1,0,1,0,0,1
979,0,2,59.0,31.55,0,1,0,0,1,1
980,0,2,7.0,33.13,1,0,0,0,1,1
981,0,3,37.0,8.44,0,1,0,0,1,0
982,1,1,57.0,153.92,1,0,1,0,0,0
983,0,3,32.0,11.4,1,0,0,0,1,0
984,0,3,34.0,12.14,0,1,0,0,1,0
985,1,1,60.0,26.85,1,0,1,0,0,0
986,1,3,34.0,70.18,1,0,1,0,0,1
987,1,3,12.0,27.91,1,0,0,0,1,5
988,0,3,39.0,14.0,0,1,0,0,1,2
989,0,3,28.0,4.84,1,0,0,0,1,0
990,0,1,24.0,115.39,0,1,0,0,1,2
992,0,3,45.0,7.25,0,1,0,0,1,0
993,0,3,13.0,10.4,1,0,0,0,1,2
994,1,1,53.0,57.18,0,1,0,1,0,1
995,1,3,13.0,26.61,1,0,0,0,1,4
996,0,3,53.0,29.5,0,1,0,1,0,0
997,0,3,28.0,16.16,0,1,0,0,1,0
998,1,2,5.0,31.18,1,0,0,0,1,1
999,1,2,46.0,8.01,1,0,0,0,1,0
1000,1,3,33.0,64.99,1,0,0,0,1,9
1001,0,3,22.0,9.27,0,1,0,0,1,0
1002,1,2,27.0,12.39,1,0,0,0,1,0
1003,1,1,25.0,246.14,1,0,0,0,1,1
1004,0,1,47.0,21.97,1,0,0,1,0,0
1005,0,3,23.0,6.32,1,0,0,0,1,0
1006,0,1,47.0,9.94,0,1,0,0,1,2
1007,0,3,35.0,12.58,0,1,0,0,1,0
1008,1,1,53.0,92.38,1,0,0,1,0,0
1009,0,2,40.0,24.12,0,1,0,0,1,0
1010,0,3,30.0,35.25,0,1,0,0,1,1
1011,0,3,26.0,11.78,0,1,0,0,1,0
1012,0,1,68.0,6.05,0,1,0,0,1,0
1013,0,3,47.0,25.64,0,1,1,0,0,3
1014,1,2,22.0,11.62,1,0,0,0,1,0
1015,0,1,31.0,65.52,0,1,0,0,1,0
1016,0,1,22.0,10.74,0,1,0,0,1,0
1017,1,1,53.0,28.1,1,0,0,0,1,0
1018,1,1,63.0,31.55,1,0,1,0,0,0
1019,0,3,20.0,8.91,1,0,1,0,0,0
1020,1,2,58.0,28.83,1,0,0,0,1,0
1021,1,2,26.0,22.02,0,1,0,0,1,0
1022,0,1,63.0,72.11,1,0,1,0,0,0
1023,0,1,47.0,28.27,0,1,1,0,0,0
1024,1,2,40.0,25.28,1,0,0,0,1,0
1025,1,2,50.0,63.23,1,0,0,0,1,2
1026,0,3,46.0,10.55,0,1,0,0,1,0
1027,0,2,21.0,27.96,0,1,0,0,1,2
1028,1,1,45.0,111.36,1,0,1,0,0,0
1029,1,1,50.0,166.05,1,0,1,0,0,0
1030,0,1,50.0,9.9,0,1,0,0,1,1
1031,0,2,51.0,4.56,0,1,0,0,1,0
1032,1,2,21.0,10.76,1,0,1,0,0,0
1033,1,1,71.0,195.19,1,0,0,1,0,0
1034,1,3,30.0,9.56,1,0,1,0,0,0
1035,1,2,75.0,28.54,1,0,0,0,1,0
1036,0,2,26.0,8.83,1,0,0,0,1,1
1037,1,1,64.0,30.63,1,0,1,0,0,0
1038,1,2,44.0,95.65,0,1,0,0,1,1
1039,1,2,63.0,17.39,1,0,0,0,1,0
1040,0,3,45.0,11.12,0,1,0,0,1,0
1041,0,3,19.0,9.37,0,1,0,0,1,0
1042,0,1,52.0,25.81,0,1,0,0,1,2
1043,0,3,24.0,36.45,1,0,0,0,1,0
1044,0,3,6.0,7.0,0,1,0,0,1,0
1045,0,1,23.0,9.11,0,1,0,0,1,0
1046,1,1,51.0,111.54,1,0,1,0,0,0
1047,0,1,23.0,25.01,0,1,0,0,1,1
1048,1,2,27.0,11.42,1,0,0,0,1,4
1049,0,1,63.0,121.94,0,1,0,0,1,0
1050,0,1,75.0,61.84,1,0,0,1,0,3
1051,1,1,53.0,32.4,1,0,1,0,0,0
1052,0,3,60.0,5.34,0,1,0,0,1,0
1053,1,2,24.0,9.95,1,0,1,0,0,1
1054,0,3,23.0,8.9,1,0,0,0,1,3
1055,0,3,29.0,2.83,1,0,0,0,1,0
1056,0,1,56.0,65.45,1,0,0,0,1,1
1057,0,3,30.0,29.69,0,1,0,0,1,0
1058,1,1,31.0,7.36,0,1,0,0,1,0
1059,1,3,4.0,8.95,0,1,0,0,1,2
1060,0,3,10.0,32.68,1,0,0,0,1,0
1062,0,3,0.33,8.66,0,1,0,0,1,0
1063,1,3,52.0,18.39,1,0,0,0,1,2
1064,0,3,21.0,11.59,0,1,0,0,1,0
1065,1,2,25.0,31.68,1,0,1,0,0,1
1066,0,3,25.0,7.51,1,0,0,0,1,0
1067,0,2,8.0,25.2,0,1,0,0,1,2
1068,0,3,58.0,10.7,0,1,0,0,1,1
1069,1,2,49.0,9.3,1,0,0,0,1,0
1070,0,1,48.0,27.75,0,1,0,0,1,1
1071,0,2,25.0,29.26,0,1,0,0,1,0
1072,0,3,31.0,4.74,0,1,0,0,1,0
1073,1,1,27.0,65.05,1,0,1,0,0,0
1074,0,1,40.0,26.4,1,0,1,0,0,0
1075,0,2,7.0,33.43,1,0,0,0,1,0
1076,0,2,61.0,12.14,1,0,0,0,1,1
1077,1,1,29.0,80.46,1,0,0,0,1,0
1078,0,3,60.0,7.85,0,1,1,0,0,0
1079,1,1,58.0,33.41,1,0,1,0,0,3
1080,0,2,33.0,28.1,0,1,0,0,1,3
1081,0,2,58.0,69.02,1,0,0,0,1,0
1082,0,1,39.0,24.39,0,1,0,0,1,0
1083,0,3,7.0,60.35,1,0,0,0,1,3
1084,1,2,48.0,7.37,0,1,0,0,1,0
1085,1,1,40.0,10.22,0,1,0,0,1,0
